date,home_team,away_team,team,scorer,minute,own_goal,penalty
7/27/2021,Netherlands,China PR,Netherlands,Vivianne Miedema,76,FALSE,FALSE
7/27/2021,New Zealand,Sweden,Sweden,Anna Anvegård,17,FALSE,FALSE
7/27/2021,New Zealand,Sweden,Sweden,Madelen Janogy,29,FALSE,FALSE
7/30/2021,Great Britain,Australia,Australia,Alanna Kennedy,35,FALSE,FALSE
7/30/2021,Great Britain,Australia,Great Britain,Ellen White,57,FALSE,FALSE
7/30/2021,Great Britain,Australia,Great Britain,Ellen White,66,FALSE,FALSE
7/30/2021,Great Britain,Australia,Australia,Sam Kerr,89,FALSE,FALSE
7/30/2021,Great Britain,Australia,Australia,Mary Fowler,103,FALSE,FALSE
7/30/2021,Great Britain,Australia,Australia,Sam Kerr,106,FALSE,FALSE
7/30/2021,Great Britain,Australia,Great Britain,Ellen White,115,FALSE,FALSE
7/30/2021,Japan,Sweden,Sweden,Magdalena Eriksson,7,FALSE,FALSE
7/30/2021,Japan,Sweden,Japan,Mina Tanaka,23,FALSE,FALSE
7/30/2021,Japan,Sweden,Sweden,Stina Blackstenius,53,FALSE,FALSE
7/30/2021,Japan,Sweden,Sweden,Kosovare Asllani,68,FALSE,TRUE
7/30/2021,Netherlands,United States,Netherlands,Vivianne Miedema,18,FALSE,FALSE
7/30/2021,Netherlands,United States,United States,Sam Mewis,28,FALSE,FALSE
7/30/2021,Netherlands,United States,United States,Lynn Williams,31,FALSE,FALSE
7/30/2021,Netherlands,United States,Netherlands,Vivianne Miedema,54,FALSE,FALSE
8/2/2021,Australia,Sweden,Sweden,Fridolina Rolfö,46,FALSE,FALSE
8/2/2021,United States,Canada,Canada,Jessie Fleming,75,FALSE,TRUE
8/5/2021,Australia,United States,United States,Megan Rapinoe,8,FALSE,FALSE
8/5/2021,Australia,United States,Australia,Sam Kerr,17,FALSE,FALSE
8/5/2021,Australia,United States,United States,Megan Rapinoe,21,FALSE,FALSE
8/5/2021,Australia,United States,United States,Carli Lloyd,45,FALSE,FALSE
8/5/2021,Australia,United States,United States,Carli Lloyd,51,FALSE,FALSE
8/5/2021,Australia,United States,Australia,Caitlin Foord,54,FALSE,FALSE
8/5/2021,Australia,United States,Australia,Emily Gielnik,90,FALSE,FALSE
8/6/2021,Sweden,Canada,Sweden,Stina Blackstenius,34,FALSE,FALSE
8/6/2021,Sweden,Canada,Canada,Jessie Fleming,67,FALSE,TRUE
7/6/2022,England,Austria,England,Beth Mead,16,FALSE,FALSE
7/7/2022,Norway,Northern Ireland,Norway,Julie Blakstad,10,FALSE,FALSE
7/7/2022,Norway,Northern Ireland,Norway,Frida Maanum,13,FALSE,FALSE
7/7/2022,Norway,Northern Ireland,Norway,Caroline Graham Hansen,31,FALSE,TRUE
7/7/2022,Norway,Northern Ireland,Northern Ireland,Julie Nelson,49,FALSE,FALSE
7/7/2022,Norway,Northern Ireland,Norway,Guro Reiten,54,FALSE,FALSE
7/8/2022,Germany,Denmark,Germany,Lina Magull,21,FALSE,FALSE
7/8/2022,Germany,Denmark,Germany,Lea Schüller,57,FALSE,FALSE
7/8/2022,Germany,Denmark,Germany,Lena Lattwein,78,FALSE,FALSE
7/8/2022,Germany,Denmark,Germany,Alexandra Popp,86,FALSE,FALSE
7/8/2022,Spain,Finland,Finland,Linda Sällström,1,FALSE,FALSE
7/8/2022,Spain,Finland,Spain,Irene Paredes,26,FALSE,FALSE
7/8/2022,Spain,Finland,Spain,Aitana Bonmatí,41,FALSE,FALSE
7/8/2022,Spain,Finland,Spain,Lucía García,75,FALSE,FALSE
7/8/2022,Spain,Finland,Spain,Mariona Caldentey,90,FALSE,TRUE
7/9/2022,Netherlands,Sweden,Sweden,Jonna Andersson,35,FALSE,FALSE
7/9/2022,Netherlands,Sweden,Netherlands,Jill Roord,52,FALSE,FALSE
7/9/2022,Portugal,Switzerland,Switzerland,Coumba Sow,2,FALSE,FALSE
7/9/2022,Portugal,Switzerland,Switzerland,Rahel Kiwic,5,FALSE,FALSE
7/9/2022,Portugal,Switzerland,Portugal,Diana Gomes,58,FALSE,FALSE
7/9/2022,Portugal,Switzerland,Portugal,Jéssica Silva,65,FALSE,FALSE
7/10/2022,Belgium,Iceland,Iceland,Berglind Björg Þorvaldsdóttir,50,FALSE,FALSE
7/10/2022,Belgium,Iceland,Belgium,Justine Vanhaevermaet,67,FALSE,TRUE
7/10/2022,France,Italy,France,Grace Geyoro,9,FALSE,FALSE
7/10/2022,France,Italy,France,Marie-Antoinette Katoto,12,FALSE,FALSE
7/10/2022,France,Italy,France,Delphine Cascarino,38,FALSE,FALSE
7/10/2022,France,Italy,France,Grace Geyoro,40,FALSE,FALSE
7/10/2022,France,Italy,France,Grace Geyoro,45,FALSE,FALSE
7/10/2022,France,Italy,Italy,Martina Piemonte,76,FALSE,FALSE
7/11/2022,Austria,Northern Ireland,Austria,Katharina Schiechtl,19,FALSE,FALSE
7/11/2022,Austria,Northern Ireland,Austria,Katharina Naschenweng,88,FALSE,FALSE
7/11/2022,England,Norway,England,Georgia Stanway,12,FALSE,TRUE
7/11/2022,England,Norway,England,Lauren Hemp,15,FALSE,FALSE
7/11/2022,England,Norway,England,Ellen White,29,FALSE,FALSE
7/11/2022,England,Norway,England,Beth Mead,34,FALSE,FALSE
7/11/2022,England,Norway,England,Beth Mead,38,FALSE,FALSE
7/11/2022,England,Norway,England,Ellen White,41,FALSE,FALSE
7/11/2022,England,Norway,England,Alessia Russo,66,FALSE,FALSE
7/11/2022,England,Norway,England,Beth Mead,81,FALSE,FALSE
7/12/2022,Denmark,Finland,Denmark,Pernille Harder,72,FALSE,FALSE
7/12/2022,Germany,Spain,Germany,Klara Bühl,3,FALSE,FALSE
7/12/2022,Germany,Spain,Germany,Alexandra Popp,37,FALSE,FALSE
7/13/2022,Netherlands,Portugal,Netherlands,Damaris Egurrola,7,FALSE,FALSE
7/13/2022,Netherlands,Portugal,Netherlands,Stefanie van der Gragt,16,FALSE,FALSE
7/13/2022,Netherlands,Portugal,Portugal,Carole Costa,38,FALSE,TRUE
7/13/2022,Netherlands,Portugal,Portugal,Diana Silva,47,FALSE,FALSE
7/13/2022,Netherlands,Portugal,Netherlands,Daniëlle van de Donk,62,FALSE,FALSE
7/13/2022,Sweden,Switzerland,Sweden,Fridolina Rolfö,53,FALSE,FALSE
7/13/2022,Sweden,Switzerland,Switzerland,Ramona Bachmann,55,FALSE,FALSE
7/13/2022,Sweden,Switzerland,Sweden,Hanna Bennison,79,FALSE,FALSE
7/14/2022,France,Belgium,France,Kadidiatou Diani,6,FALSE,FALSE
7/14/2022,France,Belgium,Belgium,Janice Cayman,36,FALSE,FALSE
7/14/2022,France,Belgium,France,Griedge Mbock Bathy,41,FALSE,FALSE
7/14/2022,Italy,Iceland,Iceland,Karólína Lea Vilhjálmsdóttir,3,FALSE,FALSE
7/14/2022,Italy,Iceland,Italy,Valentina Bergamaschi,62,FALSE,FALSE
7/15/2022,Austria,Norway,Austria,Nicole Billa,37,FALSE,FALSE
7/15/2022,England,Northern Ireland,England,Fran Kirby,40,FALSE,FALSE
7/15/2022,England,Northern Ireland,England,Beth Mead,44,FALSE,FALSE
7/15/2022,England,Northern Ireland,England,Alessia Russo,48,FALSE,FALSE
7/15/2022,England,Northern Ireland,England,Alessia Russo,53,FALSE,FALSE
7/15/2022,England,Northern Ireland,England,Kelsie Burrows,76,TRUE,FALSE
7/16/2022,Denmark,Spain,Spain,Marta Cardona,90,FALSE,FALSE
7/16/2022,Finland,Germany,Germany,Sophia Kleinherne,40,FALSE,FALSE
7/16/2022,Finland,Germany,Germany,Alexandra Popp,48,FALSE,FALSE
7/16/2022,Finland,Germany,Germany,Nicole Anyomi,63,FALSE,FALSE
7/17/2022,Sweden,Portugal,Sweden,Filippa Angeldahl,21,FALSE,FALSE
7/17/2022,Sweden,Portugal,Sweden,Filippa Angeldahl,45,FALSE,FALSE
7/17/2022,Sweden,Portugal,Sweden,Carole Costa,45,TRUE,FALSE
7/17/2022,Sweden,Portugal,Sweden,Kosovare Asllani,54,FALSE,TRUE
7/17/2022,Sweden,Portugal,Sweden,Stina Blackstenius,90,FALSE,FALSE
7/17/2022,Switzerland,Netherlands,Netherlands,Ana-Maria Crnogorčević,49,TRUE,FALSE
7/17/2022,Switzerland,Netherlands,Switzerland,Géraldine Reuteler,53,FALSE,FALSE
7/17/2022,Switzerland,Netherlands,Netherlands,Romée Leuchter,84,FALSE,FALSE
7/17/2022,Switzerland,Netherlands,Netherlands,Victoria Pelova,89,FALSE,FALSE
7/17/2022,Switzerland,Netherlands,Netherlands,Romée Leuchter,90,FALSE,FALSE
7/18/2022,Iceland,France,France,Melvine Malard,1,FALSE,FALSE
7/18/2022,Iceland,France,Iceland,Dagný Brynjarsdóttir,90,FALSE,TRUE
7/18/2022,Italy,Belgium,Belgium,Tine De Caigny,49,FALSE,FALSE
7/20/2022,England,Spain,Spain,Esther González,54,FALSE,FALSE
7/20/2022,England,Spain,England,Ella Toone,84,FALSE,FALSE
7/20/2022,England,Spain,England,Georgia Stanway,96,FALSE,FALSE
7/21/2022,Germany,Austria,Germany,Lina Magull,25,FALSE,FALSE
7/21/2022,Germany,Austria,Germany,Alexandra Popp,90,FALSE,FALSE
7/22/2022,Sweden,Belgium,Sweden,Linda Sembrant,90,FALSE,FALSE
7/23/2022,France,Netherlands,France,Ève Périsset,102,FALSE,TRUE
7/26/2022,England,Sweden,England,Beth Mead,34,FALSE,FALSE
7/26/2022,England,Sweden,England,Lucy Bronze,48,FALSE,FALSE
7/26/2022,England,Sweden,England,Alessia Russo,68,FALSE,FALSE
7/26/2022,England,Sweden,England,Fran Kirby,76,FALSE,FALSE
7/27/2022,Germany,France,Germany,Alexandra Popp,40,FALSE,FALSE
7/27/2022,Germany,France,France,Merle Frohms,44,TRUE,FALSE
7/27/2022,Germany,France,Germany,Alexandra Popp,76,FALSE,FALSE
7/31/2022,England,Germany,England,Ella Toone,62,FALSE,FALSE
7/31/2022,England,Germany,Germany,Lina Magull,79,FALSE,FALSE
7/31/2022,England,Germany,England,Chloe Kelly,110,FALSE,FALSE
7/20/2023,Australia,Republic of Ireland,Australia,Steph Catley,52,FALSE,TRUE
7/20/2023,New Zealand,Norway,New Zealand,Hannah Wilkinson,48,FALSE,FALSE
7/21/2023,Philippines,Switzerland,Switzerland,Ramona Bachmann,45,FALSE,TRUE
7/21/2023,Philippines,Switzerland,Switzerland,Seraina Piubel,64,FALSE,FALSE
7/21/2023,Spain,Costa Rica,Spain,Valeria del Campo,21,TRUE,FALSE
7/21/2023,Spain,Costa Rica,Spain,Aitana Bonmatí,23,FALSE,FALSE
7/21/2023,Spain,Costa Rica,Spain,Esther González,27,FALSE,FALSE
7/22/2023,Denmark,China PR,Denmark,Amalie Vangsgaard,90,FALSE,FALSE
7/22/2023,England,Haiti,England,Georgia Stanway,29,FALSE,TRUE
7/22/2023,United States,Vietnam,United States,Sophia Smith,14,FALSE,FALSE
7/22/2023,United States,Vietnam,United States,Sophia Smith,45,FALSE,FALSE
7/22/2023,United States,Vietnam,United States,Lindsey Horan,77,FALSE,FALSE
7/22/2023,Zambia,Japan,Japan,Hinata Miyazawa,43,FALSE,FALSE
7/22/2023,Zambia,Japan,Japan,Mina Tanaka,55,FALSE,FALSE
7/22/2023,Zambia,Japan,Japan,Hinata Miyazawa,62,FALSE,FALSE
7/22/2023,Zambia,Japan,Japan,Jun Endō,71,FALSE,FALSE
7/22/2023,Zambia,Japan,Japan,Riko Ueki,90,FALSE,TRUE
7/23/2023,Netherlands,Portugal,Netherlands,Stefanie van der Gragt,13,FALSE,FALSE
7/23/2023,Sweden,South Africa,South Africa,Hildah Magaia,48,FALSE,FALSE
7/23/2023,Sweden,South Africa,Sweden,Fridolina Rolfö,65,FALSE,FALSE
7/23/2023,Sweden,South Africa,Sweden,Amanda Ilestedt,90,FALSE,FALSE
7/24/2023,Brazil,Panama,Brazil,Ary Borges,19,FALSE,FALSE
7/24/2023,Brazil,Panama,Brazil,Ary Borges,39,FALSE,FALSE
7/24/2023,Brazil,Panama,Brazil,Bia Zaneratto,48,FALSE,FALSE
7/24/2023,Brazil,Panama,Brazil,Ary Borges,70,FALSE,FALSE
7/24/2023,Germany,Morocco,Germany,Alexandra Popp,11,FALSE,FALSE
7/24/2023,Germany,Morocco,Germany,Alexandra Popp,39,FALSE,FALSE
7/24/2023,Germany,Morocco,Germany,Klara Bühl,46,FALSE,FALSE
7/24/2023,Germany,Morocco,Germany,Hanane Aït El Haj,54,TRUE,FALSE
7/24/2023,Germany,Morocco,Germany,Zineb Redouani,79,TRUE,FALSE
7/24/2023,Germany,Morocco,Germany,Lea Schüller,90,FALSE,FALSE
7/24/2023,Italy,Argentina,Italy,Cristiana Girelli,87,FALSE,FALSE
7/25/2023,Colombia,South Korea,Colombia,Catalina Usme,30,FALSE,TRUE
7/25/2023,Colombia,South Korea,Colombia,Linda Caicedo,39,FALSE,FALSE
7/25/2023,New Zealand,Philippines,Philippines,Sarina Bolden,24,FALSE,FALSE
7/26/2023,Canada,Republic of Ireland,Republic of Ireland,Katie McCabe,4,FALSE,FALSE
7/26/2023,Canada,Republic of Ireland,Canada,Megan Connolly,45,TRUE,FALSE
7/26/2023,Canada,Republic of Ireland,Canada,Adriana Leon,53,FALSE,FALSE
7/26/2023,Japan,Costa Rica,Japan,Hikaru Naomoto,25,FALSE,FALSE
7/26/2023,Japan,Costa Rica,Japan,Aoba Fujino,27,FALSE,FALSE
7/26/2023,Spain,Zambia,Spain,Teresa Abelleira,9,FALSE,FALSE
7/26/2023,Spain,Zambia,Spain,Jennifer Hermoso,13,FALSE,FALSE
7/26/2023,Spain,Zambia,Spain,Alba Redondo,69,FALSE,FALSE
7/26/2023,Spain,Zambia,Spain,Jennifer Hermoso,70,FALSE,FALSE
7/26/2023,Spain,Zambia,Spain,Alba Redondo,85,FALSE,FALSE
7/27/2023,Australia,Nigeria,Australia,Emily van Egmond,45,FALSE,FALSE
7/27/2023,Australia,Nigeria,Nigeria,Uchenna Kanu,45,FALSE,FALSE
7/27/2023,Australia,Nigeria,Nigeria,Osinachi Ohale,65,FALSE,FALSE
7/27/2023,Australia,Nigeria,Nigeria,Asisat Oshoala,72,FALSE,FALSE
7/27/2023,Australia,Nigeria,Australia,Alanna Kennedy,90,FALSE,FALSE
7/27/2023,Portugal,Vietnam,Portugal,Telma Encarnação,7,FALSE,FALSE
7/27/2023,Portugal,Vietnam,Portugal,Francisca Nazareth,21,FALSE,FALSE
7/27/2023,United States,Netherlands,Netherlands,Jill Roord,17,FALSE,FALSE
7/27/2023,United States,Netherlands,United States,Lindsey Horan,62,FALSE,FALSE
7/28/2023,Argentina,South Africa,South Africa,Linda Motlhalo,30,FALSE,FALSE
7/28/2023,Argentina,South Africa,South Africa,Thembi Kgatlana,66,FALSE,FALSE
7/28/2023,Argentina,South Africa,Argentina,Sophia Braun,74,FALSE,FALSE
7/28/2023,Argentina,South Africa,Argentina,Romina Núñez,79,FALSE,FALSE
7/28/2023,China PR,Haiti,China PR,Wang Shuang,74,FALSE,TRUE
7/28/2023,England,Denmark,England,Lauren James,6,FALSE,FALSE
7/29/2023,France,Brazil,France,Eugénie Le Sommer,17,FALSE,FALSE
7/29/2023,France,Brazil,Brazil,Debinha,58,FALSE,FALSE
7/29/2023,France,Brazil,France,Wendie Renard,83,FALSE,FALSE
7/29/2023,Panama,Jamaica,Jamaica,Allyson Swaby,56,FALSE,FALSE
7/29/2023,Sweden,Italy,Sweden,Amanda Ilestedt,39,FALSE,FALSE
7/29/2023,Sweden,Italy,Sweden,Fridolina Rolfö,44,FALSE,FALSE
7/29/2023,Sweden,Italy,Sweden,Stina Blackstenius,45,FALSE,FALSE
7/29/2023,Sweden,Italy,Sweden,Amanda Ilestedt,50,FALSE,FALSE
7/29/2023,Sweden,Italy,Sweden,Rebecka Blomqvist,90,FALSE,FALSE
7/30/2023,Germany,Colombia,Colombia,Linda Caicedo,52,FALSE,FALSE
7/30/2023,Germany,Colombia,Germany,Alexandra Popp,89,FALSE,TRUE
7/30/2023,Germany,Colombia,Colombia,Manuela Vanegas,90,FALSE,FALSE
7/30/2023,Norway,Philippines,Norway,Sophie Román Haug,6,FALSE,FALSE
7/30/2023,Norway,Philippines,Norway,Sophie Román Haug,17,FALSE,FALSE
7/30/2023,Norway,Philippines,Norway,Caroline Graham Hansen,31,FALSE,FALSE
7/30/2023,Norway,Philippines,Norway,Alicia Barker,48,TRUE,FALSE
7/30/2023,Norway,Philippines,Norway,Guro Reiten,53,FALSE,TRUE
7/30/2023,Norway,Philippines,Norway,Sophie Román Haug,90,FALSE,FALSE
7/30/2023,South Korea,Morocco,Morocco,Ibtissam Jraïdi,6,FALSE,FALSE
7/31/2023,Australia,Canada,Australia,Hayley Raso,9,FALSE,FALSE
7/31/2023,Australia,Canada,Australia,Hayley Raso,39,FALSE,FALSE
7/31/2023,Australia,Canada,Australia,Mary Fowler,58,FALSE,FALSE
7/31/2023,Australia,Canada,Australia,Steph Catley,90,FALSE,TRUE
7/31/2023,Costa Rica,Zambia,Zambia,Lushomo Mweemba,3,FALSE,FALSE
7/31/2023,Costa Rica,Zambia,Zambia,Barbra Banda,31,FALSE,TRUE
7/31/2023,Costa Rica,Zambia,Costa Rica,Melissa Herrera,47,FALSE,FALSE
7/31/2023,Costa Rica,Zambia,Zambia,Racheal Kundananji,90,FALSE,FALSE
7/31/2023,Japan,Spain,Japan,Hinata Miyazawa,12,FALSE,FALSE
7/31/2023,Japan,Spain,Japan,Riko Ueki,29,FALSE,FALSE
7/31/2023,Japan,Spain,Japan,Hinata Miyazawa,40,FALSE,FALSE
7/31/2023,Japan,Spain,Japan,Mina Tanaka,82,FALSE,FALSE
8/1/2023,China PR,England,England,Alessia Russo,4,FALSE,FALSE
8/1/2023,China PR,England,England,Lauren Hemp,26,FALSE,FALSE
8/1/2023,China PR,England,England,Lauren James,41,FALSE,FALSE
8/1/2023,China PR,England,China PR,Wang Shuang,57,FALSE,TRUE
8/1/2023,China PR,England,England,Lauren James,65,FALSE,FALSE
8/1/2023,China PR,England,England,Chloe Kelly,77,FALSE,FALSE
8/1/2023,China PR,England,England,Rachel Daly,84,FALSE,FALSE
8/1/2023,Haiti,Denmark,Denmark,Pernille Harder,21,FALSE,TRUE
8/1/2023,Haiti,Denmark,Denmark,Sanne Troelsgaard Nielsen,90,FALSE,FALSE
8/1/2023,Vietnam,Netherlands,Netherlands,Lieke Martens,8,FALSE,FALSE
8/1/2023,Vietnam,Netherlands,Netherlands,Katja Snoeijs,11,FALSE,FALSE
8/1/2023,Vietnam,Netherlands,Netherlands,Esmee Brugts,18,FALSE,FALSE
8/1/2023,Vietnam,Netherlands,Netherlands,Jill Roord,23,FALSE,FALSE
8/1/2023,Vietnam,Netherlands,Netherlands,Daniëlle van de Donk,45,FALSE,FALSE
8/1/2023,Vietnam,Netherlands,Netherlands,Esmee Brugts,57,FALSE,FALSE
8/1/2023,Vietnam,Netherlands,Netherlands,Jill Roord,83,FALSE,FALSE
8/2/2023,Argentina,Sweden,Sweden,Rebecka Blomqvist,66,FALSE,FALSE
8/2/2023,Argentina,Sweden,Sweden,Elin Rubensson,90,FALSE,TRUE
8/2/2023,Panama,France,Panama,Marta Cox,2,FALSE,FALSE
8/2/2023,Panama,France,France,Maëlle Lakrar,21,FALSE,FALSE
8/2/2023,Panama,France,France,Kadidiatou Diani,28,FALSE,FALSE
8/2/2023,Panama,France,France,Kadidiatou Diani,37,FALSE,TRUE
8/2/2023,Panama,France,France,Léa Le Garrec,45,FALSE,FALSE
8/2/2023,Panama,France,France,Kadidiatou Diani,52,FALSE,TRUE
8/2/2023,Panama,France,Panama,Yomira Pinzón,64,FALSE,TRUE
8/2/2023,Panama,France,Panama,Lineth Cedeño,87,FALSE,FALSE
8/2/2023,Panama,France,France,Vicki Bècho,90,FALSE,FALSE
8/2/2023,South Africa,Italy,Italy,Arianna Caruso,11,FALSE,TRUE
8/2/2023,South Africa,Italy,South Africa,Benedetta Orsi,32,TRUE,FALSE
8/2/2023,South Africa,Italy,South Africa,Hildah Magaia,67,FALSE,FALSE
8/2/2023,South Africa,Italy,Italy,Arianna Caruso,74,FALSE,FALSE
8/2/2023,South Africa,Italy,South Africa,Thembi Kgatlana,90,FALSE,FALSE
8/3/2023,Morocco,Colombia,Morocco,Anissa Lahmari,45,FALSE,FALSE
8/3/2023,South Korea,Germany,South Korea,Cho So-hyun,6,FALSE,FALSE
8/3/2023,South Korea,Germany,Germany,Alexandra Popp,42,FALSE,FALSE
8/5/2023,Japan,Norway,Japan,Ingrid Syrstad Engen,15,TRUE,FALSE
8/5/2023,Japan,Norway,Norway,Guro Reiten,20,FALSE,FALSE
8/5/2023,Japan,Norway,Japan,Risa Shimizu,50,FALSE,FALSE
8/5/2023,Japan,Norway,Japan,Hinata Miyazawa,81,FALSE,FALSE
8/5/2023,Switzerland,Spain,Spain,Aitana Bonmatí,5,FALSE,FALSE
8/5/2023,Switzerland,Spain,Switzerland,Laia Codina,11,TRUE,FALSE
8/5/2023,Switzerland,Spain,Spain,Alba Redondo,17,FALSE,FALSE
8/5/2023,Switzerland,Spain,Spain,Aitana Bonmatí,36,FALSE,FALSE
8/5/2023,Switzerland,Spain,Spain,Laia Codina,45,FALSE,FALSE
8/5/2023,Switzerland,Spain,Spain,Jennifer Hermoso,70,FALSE,FALSE
8/6/2023,Netherlands,South Africa,Netherlands,Jill Roord,9,FALSE,FALSE
8/6/2023,Netherlands,South Africa,Netherlands,Lineth Beerensteyn,68,FALSE,FALSE
8/7/2023,Australia,Denmark,Australia,Caitlin Foord,29,FALSE,FALSE
8/7/2023,Australia,Denmark,Australia,Hayley Raso,70,FALSE,FALSE
8/8/2023,Colombia,Jamaica,Colombia,Catalina Usme,51,FALSE,FALSE
8/8/2023,France,Morocco,France,Kadidiatou Diani,15,FALSE,FALSE
8/8/2023,France,Morocco,France,Kenza Dali,20,FALSE,FALSE
8/8/2023,France,Morocco,France,Eugénie Le Sommer,23,FALSE,FALSE
8/8/2023,France,Morocco,France,Eugénie Le Sommer,70,FALSE,FALSE
8/11/2023,Japan,Sweden,Sweden,Amanda Ilestedt,32,FALSE,FALSE
8/11/2023,Japan,Sweden,Sweden,Filippa Angeldahl,51,FALSE,TRUE
8/11/2023,Japan,Sweden,Japan,Honoka Hayashi,87,FALSE,FALSE
8/11/2023,Spain,Netherlands,Spain,Mariona Caldentey,81,FALSE,TRUE
8/11/2023,Spain,Netherlands,Netherlands,Stefanie van der Gragt,90,FALSE,FALSE
8/11/2023,Spain,Netherlands,Spain,Salma Paralluelo,111,FALSE,FALSE
8/12/2023,England,Colombia,Colombia,Leicy Santos,44,FALSE,FALSE
8/12/2023,England,Colombia,England,Lauren Hemp,45,FALSE,FALSE
8/12/2023,England,Colombia,England,Alessia Russo,63,FALSE,FALSE
8/15/2023,Spain,Sweden,Spain,Salma Paralluelo,81,FALSE,FALSE
8/15/2023,Spain,Sweden,Sweden,Rebecka Blomqvist,88,FALSE,FALSE
8/15/2023,Spain,Sweden,Spain,Olga Carmona,89,FALSE,FALSE
8/16/2023,Australia,England,England,Ella Toone,36,FALSE,FALSE
8/16/2023,Australia,England,Australia,Sam Kerr,63,FALSE,FALSE
8/16/2023,Australia,England,England,Lauren Hemp,71,FALSE,FALSE
8/16/2023,Australia,England,England,Alessia Russo,86,FALSE,FALSE
8/19/2023,Australia,Sweden,Sweden,Fridolina Rolfö,30,FALSE,TRUE
8/19/2023,Australia,Sweden,Sweden,Kosovare Asllani,62,FALSE,FALSE
8/20/2023,Spain,England,Spain,Olga Carmona,29,FALSE,FALSE
4/5/2024,Armenia,Romania,Romania,Brigitta Gődér,42,FALSE,FALSE
4/5/2024,Armenia,Romania,Romania,Ștefania Vătafu,62,FALSE,FALSE
4/5/2024,Armenia,Romania,Romania,Savannah Taylor,65,TRUE,FALSE
4/5/2024,Armenia,Romania,Romania,Mihaela Ciolacu,69,FALSE,FALSE
4/5/2024,Armenia,Romania,Romania,Andrea Herczeg,80,FALSE,FALSE
4/5/2024,Austria,Germany,Austria,Eileen Campbell,9,FALSE,FALSE
4/5/2024,Austria,Germany,Austria,Eileen Campbell,17,FALSE,FALSE
4/5/2024,Austria,Germany,Germany,Klara Bühl,39,FALSE,FALSE
4/5/2024,Austria,Germany,Germany,Klara Bühl,49,FALSE,FALSE
4/5/2024,Austria,Germany,Germany,Giulia Gwinn,63,FALSE,TRUE
4/5/2024,Belgium,Spain,Spain,Salma Paralluelo,8,FALSE,FALSE
4/5/2024,Belgium,Spain,Spain,Jenni Hermoso,16,FALSE,FALSE
4/5/2024,Belgium,Spain,Spain,Salma Paralluelo,30,FALSE,FALSE
4/5/2024,Belgium,Spain,Spain,Salma Paralluelo,47,FALSE,FALSE
4/5/2024,Belgium,Spain,Spain,Esther González,64,FALSE,FALSE
4/5/2024,Belgium,Spain,Spain,Sheila García,85,FALSE,FALSE
4/5/2024,Belgium,Spain,Spain,Esther González,90,FALSE,FALSE
4/5/2024,Cyprus,Belarus,Belarus,Ksenia Kubichnaya,2,FALSE,FALSE
4/5/2024,Cyprus,Belarus,Belarus,Anastasia Shuppo,45,FALSE,TRUE
4/5/2024,Cyprus,Belarus,Belarus,Anastasiya Shlapakova,90,FALSE,FALSE
4/5/2024,Czech Republic,Denmark,Denmark,Amalie Vangsgaard,7,FALSE,FALSE
4/5/2024,Czech Republic,Denmark,Czech Republic,Andrea Stašková,42,FALSE,FALSE
4/5/2024,Czech Republic,Denmark,Denmark,Stine Ballisager Pedersen,68,FALSE,FALSE
4/5/2024,Czech Republic,Denmark,Denmark,Josefine Hasbo,72,FALSE,FALSE
4/5/2024,England,Sweden,England,Alessia Russo,24,FALSE,FALSE
4/5/2024,England,Sweden,Sweden,Fridolina Rolfö,64,FALSE,FALSE
4/5/2024,France,Republic of Ireland,France,Marie-Antoinette Katoto,6,FALSE,FALSE
4/5/2024,Georgia,Lithuania,Georgia,Teona Bakradze,12,FALSE,FALSE
4/5/2024,Georgia,Lithuania,Georgia,Teona Bakradze,19,FALSE,FALSE
4/5/2024,Georgia,Lithuania,Lithuania,Ugnė Lazdauskaitė,20,FALSE,FALSE
4/5/2024,Georgia,Lithuania,Lithuania,Rimantė Jonušaitė,59,FALSE,FALSE
4/5/2024,Greece,Faroe Islands,Greece,Veatriki Sarri,55,FALSE,TRUE
4/5/2024,Hungary,Azerbaijan,Hungary,Henrietta Csiszár,44,FALSE,FALSE
4/5/2024,Hungary,Azerbaijan,Azerbaijan,Sevinj Jafarzade,74,FALSE,TRUE
4/5/2024,Iceland,Poland,Iceland,Małgorzata Mesjasz,42,TRUE,FALSE
4/5/2024,Iceland,Poland,Iceland,Diljá Ýr Zomers,43,FALSE,FALSE
4/5/2024,Iceland,Poland,Iceland,Sveindís Jane Jónsdóttir,66,FALSE,FALSE
4/5/2024,Italy,Netherlands,Italy,Valentina Giacinti,4,FALSE,FALSE
4/5/2024,Italy,Netherlands,Italy,Agnese Bonfantini,59,FALSE,FALSE
4/5/2024,Kazakhstan,Bulgaria,Bulgaria,Simona Petkova,45,FALSE,FALSE
4/5/2024,Latvia,North Macedonia,Latvia,Karlīna Miksone,7,FALSE,FALSE
4/5/2024,Latvia,North Macedonia,North Macedonia,Gentjana Rochi,17,FALSE,FALSE
4/5/2024,Latvia,North Macedonia,North Macedonia,Anastasija Ročāne,25,TRUE,FALSE
4/5/2024,Latvia,North Macedonia,North Macedonia,Nataša Andonova,32,FALSE,FALSE
4/5/2024,Latvia,North Macedonia,Latvia,Anastasija Poļuhoviča,63,FALSE,FALSE
4/5/2024,Latvia,North Macedonia,North Macedonia,Anna Kristīne Gornela,69,TRUE,FALSE
